0	335	-8.79	-2.16	-1.31
0	340	-10.63	-1.85	-1.31
0	345	-13.05	-1.61	-1.31
0	350	-16.52	-1.44	-1.31
0	355	-22.5	-1.34	-1.31
0	360	-99.99	-1.31	-1.31
5	0	-99.99	1.14	1.14
5	5	-20.11	1.1	1.14
5	10	-14.13	0.99	1.12
5	15	-10.69	0.8	1.1
5	20	-8.3	0.52	1.06
5	25	-6.51	0.17	1.01
5	30	-5.1	-0.28	0.96
5	35	-3.97	-0.82	0.89
5	40	-3.05	-1.47	0.82
5	45	-2.29	-2.24	0.74
5	50	-1.68	-3.16	0.65
5	55	-1.19	-4.24	0.56
5	60	-0.8	-5.53	0.46
5	65	-0.51	-7.09	0.35
5	70	-0.31	-9.04	0.24
5	75	-0.18	-11.57	0.12
5	80	-0.13	-15.15	0.01
5	85	-0.15	-21.26	-0.12
5	90	-0.24	-99.99	-0.24
5	95	-0.39	-21.5	-0.36
5	100	-0.61	-15.64	-0.48
5	105	-0.9	-12.29	-0.6
5	110	-1.26	-9.99	-0.72
5	115	-1.69	-8.27	-0.83
5	120	-2.2	-6.92	-0.94
5	125	-2.79	-5.84	-1.05
5	130	-3.48	-4.95	-1.14
5	135	-4.27	-4.22	-1.24
5	140	-5.19	-3.61	-1.32
5	145	-6.26	-3.11	-1.4
5	150	-7.52	-2.7	-1.46
5	155	-9.04	-2.37	-1.52
5	160	-10.93	-2.1	-1.57
5	165	-13.39	-1.9	-1.61
5	170	-16.89	-1.77	-1.63
5	175	-22.89	-1.68	-1.65
5	180	-99.99	-1.66	-1.66
5	185	-22.89	-1.68	-1.65
5	190	-16.89	-1.77	-1.63
5	195	-13.39	-1.9	-1.61
5	200	-10.93	-2.1	-1.57
5	205	-9.04	-2.37	-1.52
5	210	-7.52	-2.7	-1.46
5	215	-6.26	-3.11	-1.4
5	220	-5.19	-3.61	-1.32
5	225	-4.27	-4.22	-1.24
5	230	-3.48	-4.95	-1.14
5	235	-2.79	-5.84	-1.05
5	240	-2.2	-6.92	-0.94
5	245	-1.69	-8.27	-0.83
5	250	-1.26	-9.99	-0.72
5	255	-0.9	-12.29	-0.6
5	260	-0.61	-15.64	-0.48
5	265	-0.39	-21.5	-0.36
5	270	-0.24	-99.99	-0.24
5	275	-0.15	-21.26	-0.12
5	280	-0.13	-15.15	0.01
5	285	-0.18	-11.57	0.12
5	290	-0.31	-9.04	0.24
5	295	-0.51	-7.09	0.35
5	300	-0.8	-5.53	0.46
5	305	-1.19	-4.24	0.56
5	310	-1.68	-3.16	0.65
5	315	-2.29	-2.24	0.74
5	320	-3.05	-1.47	0.82
5	325	-3.97	-0.82	0.89
5	330	-5.1	-0.28	0.96
5	335	-6.51	0.17	1.01
5	340	-8.3	0.52	1.06
5	345	-10.69	0.8	1.1
5	350	-14.13	0.99	1.12
5	355	-20.11	1.1	1.14
5	360	-99.99	1.14	1.14
10	0	-99.99	-2.39	-2.39
10	5	-23.62	-2.43	-2.4
10	10	-17.66	-2.56	-2.43
10	15	-14.24	-2.77	-2.47
10	20	-11.88	-3.07	-2.53
10	25	-10.12	-3.46	-2.61
10	30	-8.75	-3.95	-2.71
10	35	-7.67	-4.55	-2.82
10	40	-6.81	-5.25	-2.95
10	45	-6.12	-6.09	-3.1
10	50	-5.58	-7.08	-3.25
10	55	-5.17	-8.24	-3.43
10	60	-4.87	-9.61	-3.61
10	65	-4.67	-11.27	-3.81
10	70	-4.56	-13.32	-4.02
10	75	-4.54	-15.95	-4.24
10	80	-4.6	-19.65	-4.47
10	85	-4.74	-25.87	-4.7
10	90	-4.94	-99.99	-4.94
10	95	-5.22	-26.35	-5.19
10	100	-5.57	-20.61	-5.43
10	105	-5.98	-17.39	-5.68
10	110	-6.47	-15.22	-5.92
10	115	-7.02	-13.62	-6.16
10	120	-7.65	-12.4	-6.4
10	125	-8.36	-11.43	-6.62
10	130	-9.16	-10.66	-6.84
10	135	-10.06	-10.03	-7.04
10	140	-11.08	-9.52	-7.22
10	145	-12.24	-9.11	-7.39
10	150	-13.58	-8.78	-7.54
10	155	-15.17	-8.52	-7.67
10	160	-17.12	-8.31	-7.77
10	165	-19.62	-8.16	-7.86
10	170	-23.15	-8.05	-7.92
10	175	-29.18	-7.99	-7.95
10	180	-99.99	-7.97	-7.97
10	185	-29.18	-7.99	-7.95
10	190	-23.15	-8.05	-7.92
10	195	-19.62	-8.16	-7.86
10	200	-17.12	-8.31	-7.77
10	205	-15.17	-8.52	-7.67
10	210	-13.58	-8.78	-7.54
10	215	-12.24	-9.11	-7.39
10	220	-11.08	-9.52	-7.22
10	225	-10.06	-10.03	-7.04
10	230	-9.16	-10.66	-6.84
10	235	-8.36	-11.43	-6.62
10	240	-7.65	-12.4	-6.4
10	245	-7.02	-13.62	-6.16
10	250	-6.47	-15.22	-5.92
10	255	-5.98	-17.39	-5.68
10	260	-5.57	-20.61	-5.43
10	265	-5.22	-26.35	-5.19
10	270	-4.94	-99.99	-4.94
10	275	-4.74	-25.87	-4.7
10	280	-4.6	-19.65	-4.47
10	285	-4.54	-15.95	-4.24
10	290	-4.56	-13.32	-4.02
10	295	-4.67	-11.27	-3.81
10	300	-4.87	-9.61	-3.61
10	305	-5.17	-8.24	-3.43
10	310	-5.58	-7.08	-3.25
10	315	-6.12	-6.09	-3.1
10	320	-6.81	-5.25	-2.95
10	325	-7.67	-4.55	-2.82
10	330	-8.75	-3.95	-2.71
10	335	-10.12	-3.46	-2.61
10	340	-11.88	-3.07	-2.53
10	345	-14.24	-2.77	-2.47
10	350	-17.66	-2.56	-2.4350212751
10	355	-23.62	-2.43	-2.4
10	360	-99.99	-2.39	-2.39
15	0	-99.99	-1.44	-1.44
15	5	-22.71	-1.48	-1.45
15	10	-16.76	-1.62	-1.49
15	15	-13.35	-1.85	-1.55
15	20	-11.01	-2.17	-1.64
15	25	-9.28	-2.59	-1.75
15	30	-7.95	-3.12	-1.88
15	35	-6.91	-3.76	-2.04
15	40	-6.1	-4.51	-2.23
15	45	-5.47	-5.41	-2.43
15	50	-5	-6.46	-2.65
15	55	-4.65	-7.69	-2.9
15	60	-4.43	-9.14	-3.17
15	65	-4.32	-10.88	-3.45
15	70	-4.3	-13.02	-3.75
15	75	-4.38	-15.75	-4.07
15	80	-4.54	-19.55	-4.4
15	85	-4.78	-25.88	-4.75
15	90	-5.11	-99.99	-5.11
15	95	-5.5	-26.6	-5.47
15	100	-5.97	-20.99	-5.84
15	105	-6.52	-17.89	-6.21
15	110	-7.13	-15.85	-6.59
15	115	-7.82	-14.38	-6.95
15	120	-8.58	-13.29	-7.31
15	125	-9.41	-12.44	-7.66
15	130	-10.33	-11.79	-7.98
15	135	-11.33	-11.27	-8.29
15	140	-12.45	-10.86	-8.57
15	145	-13.7	-10.54	-8.83
15	150	-15.11	-10.28	-9.05
15	155	-16.77	-10.08	-9.23
15	160	-18.76	-9.92	-9.39
15	165	-21.31	-9.81	-9.51
15	170	-24.86	-9.72	-9.59
15	175	-30.9	-9.68	-9.64
15	180	-99.99	-9.66	-9.66
15	185	-30.9	-9.68	-9.64
15	190	-24.86	-9.72	-9.59
15	195	-21.31	-9.81	-9.51
15	200	-18.76	-9.92	-9.39
15	205	-16.77	-10.08	-9.23
15	210	-15.11	-10.28	-9.05
15	215	-13.7	-10.54	-8.83
15	220	-12.45	-10.86	-8.57
15	225	-11.33	-11.27	-8.29
15	230	-10.33	-11.79	-7.98
15	235	-9.41	-12.44	-7.66
15	240	-8.58	-13.29	-7.31
15	245	-7.82	-14.38	-6.95
15	250	-7.13	-15.85	-6.59
15	255	-6.52	-17.89	-6.21
15	260	-5.97	-20.99	-5.84
15	265	-5.5	-26.6	-5.47
15	270	-5.11	-99.99	-5.11
15	275	-4.78	-25.88	-4.75
15	280	-4.54	-19.55	-4.4
15	285	-4.38	-15.75	-4.07
15	290	-4.3	-13.02	-3.75
15	295	-4.32	-10.88	-3.45
15	300	-4.43	-9.14	-3.17
15	305	-4.65	-7.69	-2.9
15	310	-5	-6.46	-2.65
15	315	-5.47	-5.41	-2.43
15	320	-6.1	-4.51	-2.23
15	325	-6.91	-3.76	-2.04
15	330	-7.95	-3.12	-1.88
15	335	-9.28	-2.59	-1.75
15	340	-11.01	-2.17	-1.64
15	345	-13.35	-1.85	-1.55
15	350	-16.76	-1.62	-1.49
15	355	-22.71	-1.48	-1.45
15	360	-99.99	-1.44	-1.44
20	0	-99.99	2.3	2.3
20	5	-19.51	2.26	2.29
20	10	-13.56	2.11	2.23
20	15	-10.17	1.87	2.13
20	20	-7.86	1.53	2
20	25	-6.15	1.08	1.83
20	30	-4.85	0.52	1.63
20	35	-3.85	-0.15	1.39
20	40	-3.08	-0.96	1.12
20	45	-2.5	-1.9	0.82
20	50	-2.08	-3	0.49
20	55	-1.8	-4.29	0.14
20	60	-1.65	-5.82	-0.24
20	65	-1.61	-7.63	-0.64
20	70	-1.67	-9.85	-1.06
20	75	-1.84	-12.68	-1.5
20	80	-2.1	-16.57	-1.95
20	85	-2.45	-23	-2.41
20	90	-2.88	-99.99	-2.88
20	95	-3.4	-23.95	-3.36
20	100	-3.99	-18.46	-3.84
20	105	-4.66	-15.5	-4.32
20	110	-5.41	-13.59	-4.79
20	115	-6.23	-12.25	-5.26
20	120	-7.11	-11.28	-5.7
20	125	-8.06	-10.56	-6.12
20	130	-9.09	-10.01	-6.51
20	135	-10.18	-9.58	-6.86
20	140	-11.37	-9.24	-7.17
20	145	-12.67	-8.97	-7.43
20	150	-14.12	-8.74	-7.64
20	155	-15.79	-8.56	-7.8
20	160	-17.78	-8.4	-7.93
20	165	-20.32	-8.28	-8.01
20	170	-23.86	-8.19	-8.07
20	175	-29.89	-8.13	-8.1
20	180	-99.99	-8.11	-8.11
20	185	-29.89	-8.13	-8.1
20	190	-23.86	-8.19	-8.07
20	195	-20.32	-8.28	-8.01
20	200	-17.78	-8.4	-7.93
20	205	-15.79	-8.56	-7.8
20	210	-14.12	-8.74	-7.64
20	215	-12.67	-8.97	-7.43
20	220	-11.37	-9.24	-7.17
20	225	-10.18	-9.58	-6.86
20	230	-9.09	-10.01	-6.51
20	235	-8.06	-10.56	-6.12
20	240	-7.11	-11.28	-5.7
20	245	-6.23	-12.25	-5.26
20	250	-5.41	-13.59	-4.79
20	255	-4.66	-15.5	-4.32
20	260	-3.99	-18.46	-3.84
20	265	-3.4	-23.95	-3.36
20	270	-2.88	-99.99	-2.88
20	275	-2.45	-23	-2.41
20	280	-2.1	-16.57	-1.95
20	285	-1.84	-12.68	-1.5
20	290	-1.67	-9.85	-1.06
20	295	-1.61	-7.63	-0.64
20	300	-1.65	-5.82	-0.24
20	305	-1.8	-4.29	0.14
20	310	-2.08	-3	0.49
20	315	-2.5	-1.9	0.82
20	320	-3.08	-0.96	1.12
20	325	-3.85	-0.15	1.39
20	330	-4.85	0.52	1.63
20	335	-6.15	1.08	1.83
20	340	-7.86	1.53	2
20	345	-10.17	1.87	2.13
20	350	-13.56	2.11	2.23
20	355	-19.51	2.26	2.29
20	360	-99.99	2.3	2.3
25	0	-99.99	1.38	1.38
25	5	-20.39	1.33	1.36
25	10	-14.46	1.18	1.3
25	15	-11.08	0.92	1.19
25	20	-8.78	0.56	1.04
25	25	-7.1	0.09	0.85
25	30	-5.83	-0.49	0.62
25	35	-4.86	-1.2	0.35
25	40	-4.13	-2.04	0.05
25	45	-3.59	-3.03	-0.29
25	50	-3.22	-4.18	-0.66
25	55	-3	-5.53	-1.07
25	60	-2.9	-7.11	-1.51
25	65	-2.93	-8.99	-1.97
25	70	-3.07	-11.29	-2.46
25	75	-3.32	-14.19	-2.98
25	80	-3.67	-18.18	-3.52
25	85	-4.11	-24.71	-4.08
25	90	-4.65	-99.99	-4.65
25	95	-5.28	-25.88	-5.25
25	100	-6	-20.51	-5.85
25	105	-6.8	-17.67	-6.46
25	110	-7.67	-15.89	-7.06
25	115	-8.61	-14.68	-7.65
25	120	-9.61	-13.82	-8.22
25	125	-10.66	-13.2	-8.74
25	130	-11.76	-12.72	-9.2
25	135	-12.89	-12.32	-9.59
25	140	-14.07	-11.98	-9.89
25	145	-15.32	-11.66	-10.1
25	150	-16.69	-11.35	-10.24
25	155	-18.26	-11.07	-10.31
25	160	-20.15	-10.81	-10.33
25	165	-22.59	-10.58	-10.32
25	170	-26.05	-10.42	-10.3
25	175	-32.04	-10.31	-10.28
25	180	-99.99	-10.28	-10.28
25	185	-32.04	-10.31	-10.28
25	190	-26.05	-10.42	-10.3
25	195	-22.59	-10.58	-10.32
25	200	-20.15	-10.81	-10.33
25	205	-18.26	-11.07	-10.31
25	210	-16.69	-11.35	-10.24
25	215	-15.32	-11.66	-10.1
25	220	-14.07	-11.98	-9.89
25	225	-12.89	-12.32	-9.59
25	230	-11.76	-12.72	-9.2
25	235	-10.66	-13.2	-8.74
25	240	-9.61	-13.82	-8.22
25	245	-8.61	-14.68	-7.65
25	250	-7.67	-15.89	-7.06
25	255	-6.8	-17.67	-6.46
25	260	-6	-20.51	-5.85
25	265	-5.28	-25.88	-5.25
25	270	-4.65	-99.99	-4.65
25	275	-4.11	-24.71	-4.08
25	280	-3.67	-18.18	-3.52
25	285	-3.32	-14.19	-2.98
25	290	-3.07	-11.29	-2.46
25	295	-2.93	-8.99	-1.97
25	300	-2.9	-7.11	-1.51
25	305	-3	-5.53	-1.07
25	310	-3.22	-4.18	-0.66
25	315	-3.59	-3.03	-0.29
25	320	-4.13	-2.04	0.05
25	325	-4.86	-1.2	0.35
25	330	-5.83	-0.49	0.62
25	335	-7.1	0.09	0.85
25	340	-8.78	0.56	1.04
25	345	-11.08	0.92	1.19
25	350	-14.46	1.18	1.3
25	355	-20.39	1.33	1.36
25	360	-99.99	1.38	1.38
30	0	-99.99	2.73	2.73
30	5	-19.55	2.68	2.71
30	10	-13.62	2.52	2.63
30	15	-10.25	2.25	2.49
30	20	-7.97	1.88	2.3
30	25	-6.31	1.39	2.07
30	30	-5.06	0.77	1.78
30	35	-4.13	0.04	1.45
30	40	-3.43	-0.84	1.07
30	45	-2.93	-1.86	0.65
30	50	-2.61	-3.06	0.18
30	55	-2.43	-4.46	-0.32
30	60	-2.39	-6.1	-0.85
30	65	-2.48	-8.04	-1.41
30	70	-2.69	-10.4	-2.01
30	75	-3.01	-13.38	-2.63
30	80	-3.44	-17.45	-3.27
30	85	-3.98	-24.07	-3.93
30	90	-4.62	-99.99	-4.62
30	95	-5.35	-25.45	-5.31
30	100	-6.19	-20.2	-6.02
30	105	-7.11	-17.48	-6.73
30	110	-8.11	-15.82	-7.43
30	115	-9.16	-14.72	-8.09
30	120	-10.25	-13.95	-8.71
30	125	-11.35	-13.37	-9.23
30	130	-12.43	-12.89	-9.64
30	135	-13.48	-12.42	-9.91
30	140	-14.52	-11.93	-10.03
30	145	-15.58	-11.42	-10.01
30	150	-16.74	-10.9	-9.89
30	155	-18.09	-10.4	-9.72
30	160	-19.79	-9.95	-9.52
30	165	-22.07	-9.57	-9.33
30	170	-25.42	-9.28	-9.18
30	175	-31.34	-9.11	-9.08
30	180	-99.99	-9.05	-9.05
30	185	-31.34	-9.11	-9.08
30	190	-25.42	-9.28	-9.18
30	195	-22.07	-9.57	-9.33
30	200	-19.79	-9.95	-9.52
30	205	-18.09	-10.4	-9.72
30	210	-16.74	-10.9	-9.89
30	215	-15.58	-11.42	-10.01
30	220	-14.52	-11.93	-10.03
30	225	-13.48	-12.42	-9.91
30	230	-12.43	-12.89	-9.64
30	235	-11.35	-13.37	-9.23
30	240	-10.25	-13.95	-8.71
30	245	-9.16	-14.72	-8.09
30	250	-8.11	-15.82	-7.43
30	255	-7.11	-17.48	-6.73
30	260	-6.19	-20.2	-6.02
30	265	-5.35	-25.45	-5.31
30	270	-4.62	-99.99	-4.62
30	275	-3.98	-24.07	-3.93
30	280	-3.44	-17.45	-3.27
30	285	-3.01	-13.38	-2.63
30	290	-2.69	-10.4	-2.01
30	295	-2.48	-8.04	-1.41
30	300	-2.39	-6.1	-0.85
30	305	-2.43	-4.46	-0.32
30	310	-2.61	-3.06	0.18
30	315	-2.93	-1.86	0.65
30	320	-3.43	-0.84	1.07
30	325	-4.13	0.04	1.45
30	330	-5.06	0.77	1.78
30	335	-6.31	1.39	2.07
30	340	-7.97	1.88	2.3
30	345	-10.25	2.25	2.49
30	350	-13.62	2.52	2.63
30	355	-19.55	2.68	2.71
30	360	-99.99	2.73	2.73
35	0	-99.99	1.95	1.95
35	5	-20.11	1.9	1.93
35	10	-14.19	1.73	1.84
35	15	-10.83	1.46	1.7
35	20	-8.56	1.06	1.51
35	25	-6.92	0.55	1.27
35	30	-5.7	-0.08	0.97
35	35	-4.79	-0.85	0.63
35	40	-4.12	-1.75	0.23
35	45	-3.66	-2.81	-0.21
35	50	-3.37	-4.05	-0.69
35	55	-3.24	-5.49	-1.21
35	60	-3.25	-7.18	-1.78
35	65	-3.4	-9.18	-2.38
35	70	-3.66	-11.6	-3.02
35	75	-4.05	-14.65	-3.69
35	80	-4.56	-18.79	-4.4
35	85	-5.18	-25.49	-5.14
35	90	-5.91	-99.99	-5.91
35	95	-6.75	-27.07	-6.71
35	100	-7.7	-21.93	-7.54
35	105	-8.73	-19.33	-8.37
35	110	-9.84	-17.77	-9.19
35	115	-10.98	-16.76	-9.96
35	120	-12.12	-16.04	-10.64
35	125	-13.19	-15.44	-11.16
35	130	-14.15	-14.83	-11.47
35	135	-15	-14.15	-11.54
35	140	-15.77	-13.4	-11.41
35	145	-16.54	-12.6	-11.13
35	150	-17.43	-11.81	-10.76
35	155	-18.55	-11.08	-10.36
35	160	-20.07	-10.45	-10
35	165	-22.22	-9.93	-9.69
35	170	-25.48	-9.56	-9.45
35	175	-31.34	-9.33	-9.31
35	180	-99.99	-9.26	-9.26
35	185	-31.34	-9.33	-9.31
35	190	-25.48	-9.56	-9.45
35	195	-22.22	-9.93	-9.69
35	200	-20.07	-10.45	-10
35	205	-18.55	-11.08	-10.36
35	210	-17.43	-11.81	-10.76
35	215	-16.54	-12.6	-11.13
35	220	-15.77	-13.4	-11.41
35	225	-15	-14.15	-11.54
35	230	-14.15	-14.83	-11.47
35	235	-13.19	-15.44	-11.16
35	240	-12.12	-16.04	-10.64
35	245	-10.98	-16.76	-9.96
35	250	-9.84	-17.77	-9.19
35	255	-8.73	-19.33	-8.37
35	260	-7.7	-21.93	-7.54
35	265	-6.75	-27.07	-6.71
35	270	-5.91	-99.99	-5.91
35	275	-5.18	-25.49	-5.14
35	280	-4.56	-18.79	-4.4
35	285	-4.05	-14.65	-3.69
35	290	-3.66	-11.6	-3.02
35	295	-3.4	-9.18	-2.38
35	300	-3.25	-7.18	-1.78
35	305	-3.24	-5.49	-1.21
35	310	-3.37	-4.05	-0.69
35	315	-3.66	-2.81	-0.21
35	320	-4.12	-1.75	0.23
35	325	-4.79	-0.85	0.63
35	330	-5.7	-0.08	0.97
35	335	-6.92	0.55	1.27
35	340	-8.56	1.06	1.51
35	345	-10.83	1.46	1.7
35	350	-14.19	1.73	1.84
35	355	-20.11	1.9	1.93
35	360	-99.99	1.95	1.95
40	0	-99.99	6.13	6.13
40	5	-18.15	6.07	6.09
40	10	-12.23	5.9	5.97
40	15	-8.89	5.62	5.77
40	20	-6.63	5.21	5.49
40	25	-5.01	4.68	5.13
40	30	-3.81	4.03	4.69
40	35	-2.92	3.24	4.18
40	40	-2.29	2.3	3.6
40	45	-1.86	1.21	2.95
40	50	-1.61	-0.07	2.24
40	55	-1.52	-1.55	1.48
40	60	-1.57	-3.28	0.67
40	65	-1.76	-5.33	-0.18
40	70	-2.09	-7.8	-1.05
40	75	-2.53	-10.91	-1.95
40	80	-3.11	-15.12	-2.84
40	85	-3.81	-21.9	-3.74
40	90	-4.62	-99.99	-4.62
40	95	-5.56	-23.66	-5.49
40	100	-6.61	-18.62	-6.35
40	105	-7.75	-16.13	-7.16
40	110	-8.95	-14.67	-7.92
40	115	-10.15	-13.71	-8.57
40	120	-11.27	-12.98	-9.03
40	125	-12.22	-12.25	-9.23
40	130	-12.95	-11.41	-9.11
40	135	-13.5	-10.44	-8.69
40	140	-13.96	-9.37	-8.07
40	145	-14.45	-8.3	-7.35
40	150	-15.12	-7.29	-6.62
40	155	-16.08	-6.39	-5.95
40	160	-17.49	-5.64	-5.37
40	165	-19.56	-5.05	-4.9
40	170	-22.77	-4.63	-4.56
40	175	-28.6	-4.38	-4.36
40	180	-99.99	-4.29	-4.29
40	185	-28.6	-4.38	-4.36
40	190	-22.77	-4.63	-4.56
40	195	-19.56	-5.05	-4.9
40	200	-17.49	-5.64	-5.37
40	205	-16.08	-6.39	-5.95
40	210	-15.12	-7.29	-6.62
40	215	-14.45	-8.3	-7.35
40	220	-13.96	-9.37	-8.07
40	225	-13.5	-10.44	-8.69
40	230	-12.95	-11.41	-9.11
40	235	-12.22	-12.25	-9.23
40	240	-11.27	-12.98	-9.03
40	245	-10.15	-13.71	-8.57
40	250	-8.95	-14.67	-7.92
40	255	-7.75	-16.13	-7.16
40	260	-6.61	-18.62	-6.35
40	265	-5.56	-23.66	-5.49
40	270	-4.62	-99.99	-4.62
40	275	-3.81	-21.9	-3.74
40	280	-3.11	-15.12	-2.84
40	285	-2.53	-10.91	-1.95
40	290	-2.09	-7.8	-1.05
40	295	-1.76	-5.33	-0.18
40	300	-1.57	-3.28	0.67
40	305	-1.52	-1.55	1.48
40	310	-1.61	-0.07	2.24
40	315	-1.86	1.21	2.95
40	320	-2.29	2.3	3.6
40	325	-2.92	3.24	4.18
40	330	-3.81	4.03	4.69
40	335	-5.01	4.68	5.13
40	340	-6.63	5.21	5.49
40	345	-8.89	5.62	5.77
40	350	-12.23	5.9	5.97
40	355	-18.15	6.07	6.09
40	360	-99.99	6.13	6.13
45	0	-99.99	7.89	7.89
45	5	-17.9	7.83	7.84
45	10	-11.99	7.66	7.7
45	15	-8.65	7.36	7.47
45	20	-6.41	6.94	7.14
45	25	-4.8	6.4	6.71
45	30	-3.62	5.72	6.2
45	35	-2.76	4.91	5.59
45	40	-2.15	3.95	4.9
45	45	-1.75	2.82	4.12
45	50	-1.53	1.52	3.26
45	55	-1.48	0	2.33
45	60	-1.57	-1.77	1.34
45	65	-1.81	-3.86	0.29
45	70	-2.18	-6.39	-0.78
45	75	-2.68	-9.55	-1.87
45	80	-3.32	-13.82	-2.95
45	85	-4.08	-20.67	-3.99
45	90	-4.98	-99.99	-4.98
45	95	-6.01	-22.6	-5.91
45	100	-7.15	-17.65	-6.78
45	105	-8.39	-15.25	-7.57
45	110	-9.66	-13.87	-8.26
45	115	-10.88	-12.93	-8.77
45	120	-11.91	-12.11	-9
45	125	-12.66	-11.18	-8.85
45	130	-13.1	-10.05	-8.3
45	135	-13.33	-8.76	-7.46
45	140	-13.52	-7.43	-6.47
45	145	-13.82	-6.15	-5.46
45	150	-14.34	-5	-4.52
45	155	-15.21	-4.01	-3.69
45	160	-16.55	-3.2	-3
45	165	-18.58	-2.57	-2.46
45	170	-21.77	-2.12	-2.07
45	175	-27.59	-1.85	-1.84
45	180	-99.99	-1.76	-1.76
45	185	-27.59	-1.85	-1.84
45	190	-21.77	-2.12	-2.07
45	195	-18.58	-2.57	-2.46
45	200	-16.55	-3.2	-3
45	205	-15.21	-4.01	-3.69
45	210	-14.34	-5	-4.52
45	215	-13.82	-6.15	-5.46
45	220	-13.52	-7.43	-6.47
45	225	-13.33	-8.76	-7.46
45	230	-13.1	-10.05	-8.3
45	235	-12.66	-11.18	-8.85
45	240	-11.91	-12.11	-9
45	245	-10.88	-12.93	-8.77
45	250	-9.66	-13.87	-8.26
45	255	-8.39	-15.25	-7.57
45	260	-7.15	-17.65	-6.78
45	265	-6.01	-22.6	-5.91
45	270	-4.98	-99.99	-4.98
45	275	-4.08	-20.67	-3.99
45	280	-3.32	-13.82	-2.95
45	285	-2.68	-9.55	-1.87
45	290	-2.18	-6.39	-0.78
45	295	-1.81	-3.86	0.29
45	300	-1.57	-1.77	1.34
45	305	-1.48	0	2.33
45	310	-1.53	1.52	3.26
45	315	-1.75	2.82	4.12
45	320	-2.15	3.95	4.9
45	325	-2.76	4.91	5.59
45	330	-3.62	5.72	6.2
45	335	-4.8	6.4	6.71
45	340	-6.41	6.94	7.14
45	345	-8.65	7.36	7.47
45	350	-11.99	7.66	7.7
45	355	-17.9	7.83	7.84
45	360	-99.99	7.89	7.89
50	0	-99.99	7.22	7.22
50	5	-19.09	7.16	7.17
50	10	-13.18	6.98	7.02
50	15	-9.85	6.68	6.77
50	20	-7.63	6.24	6.42
50	25	-6.03	5.69	5.97
50	30	-4.87	4.99	5.42
50	35	-4.03	4.16	4.77
50	40	-3.44	3.17	4.03
50	45	-3.07	2.02	3.19
50	50	-2.88	0.69	2.27
50	55	-2.86	-0.86	1.26
50	60	-2.99	-2.67	0.18
50	65	-3.27	-4.8	-0.96
50	70	-3.68	-7.37	-2.13
50	75	-4.23	-10.58	-3.33
50	80	-4.92	-14.9	-4.5
50	85	-5.75	-21.82	-5.64
50	90	-6.71	-99.99	-6.71
50	95	-7.82	-23.89	-7.71
50	100	-9.05	-19.03	-8.63
50	105	-10.36	-16.71	-9.46
50	110	-11.69	-15.38	-10.14
50	115	-12.89	-14.42	-10.58
50	120	-13.78	-13.46	-10.61
